frame,timestamp_video,timestamp_pupildata,x,y,a,b,p,w,h
241, 629775.573208, 629775.573208, 64.185417, 83.596664, 15.231029, 23.721054, 162.068604, 16.227486, 23.050842
242, 629775.577190, 629775.577190, 64.219513, 83.726952, 15.224513, 23.932106, 161.924805, 16.266778, 23.236252
243, 629775.581239, 629775.581239, 64.225578, 83.766327, 15.240765, 23.822611, 161.682617, 16.290884, 23.117197
244, 629775.585200, 629775.585200, 64.229851, 83.724037, 15.213397, 23.917566, 161.624359, 16.287924, 23.199159
245, 629775.593203, 629775.593203, 64.301193, 83.892990, 15.214918, 23.667154, 162.623978, 16.149430, 23.039614
246, 629775.597233, 629775.597233, 64.511444, 84.100990, 15.355452, 23.727137, 161.058273, 16.439750, 22.989162
247, 629775.601208, 629775.601208, 64.439827, 84.030830, 15.305370, 24.194162, 160.535828, 16.529932, 23.374626
248, 629775.605192, 629775.605192, 64.465157, 84.096863, 15.377662, 23.732265, 161.241806, 16.439636, 23.009373
249, 629775.613182, 629775.613182, 64.521652, 84.128426, 15.400396, 23.809464, 160.443161, 16.556504, 23.020533
250, 629775.617166, 629775.617166, 64.500427, 84.135597, 15.462738, 23.605690, 160.773453, 16.540705, 22.863288
251, 629775.621308, 629775.621308, 64.590187, 84.255249, 15.496380, 23.911880, 159.805801, 16.722972, 23.070718
252, 629775.625196, 629775.625196, 64.590187, 84.255249, 15.496380, 23.911880, 159.805801, 16.722972, 23.070718
253, 629775.633213, 629775.633213, 64.549416, 84.235970, 15.292406, 23.968275, 161.396500, 16.386681, 23.233867
254, 629775.637210, 629775.637210, 64.584213, 84.275482, 15.397571, 23.720814, 159.997681, 16.588571, 22.903745
255, 629775.641214, 629775.641214, 64.640816, 84.342987, 15.323796, 23.945572, 161.401031, 16.409133, 23.215286
256, 629775.645167, 629775.645167, 64.615341, 84.355194, 15.460811, 23.881233, 160.120056, 16.653636, 23.065263
257, 629775.653310, 629775.653310, 64.629578, 84.324600, 15.430917, 23.798809, 159.979172, 16.631003, 22.976211
258, 629775.657211, 629775.657211, 64.655548, 84.419823, 15.346503, 23.741184, 161.019882, 16.438521, 22.998565
259, 629775.661798, 629775.661798, 64.652870, 84.433266, 15.392653, 23.723608, 160.800461, 16.497778, 22.968819
260, 629775.665174, 629775.665174, 64.685852, 84.434647, 15.239531, 23.848516, 160.799774, 16.390199, 23.072850
261, 629775.673175, 629775.673175, 64.693840, 84.422554, 15.374336, 23.734735, 160.802841, 16.484015, 22.977927
262, 629775.677233, 629775.677233, 64.753296, 84.500847, 15.376993, 23.859173, 160.572067, 16.530962, 23.074647
263, 629775.681234, 629775.681234, 64.999329, 84.694237, 15.230846, 23.908976, 161.728577, 16.290036, 23.200270
264, 629775.685161, 629775.685161, 65.146942, 84.750198, 15.591733, 23.726166, 161.230515, 16.619692, 23.017796
265, 629775.693174, 629775.693174, 65.125748, 84.737808, 15.463516, 23.889360, 161.971619, 16.458436, 23.215119
266, 629775.697160, 629775.697160, 65.033638, 84.812073, 15.202727, 23.949533, 161.904968, 16.252978, 23.249597
267, 629775.701539, 629775.701539, 65.024109, 84.763908, 15.216947, 23.900562, 161.977051, 16.250298, 23.210346
268, 629775.705157, 629775.705157, 65.019791, 84.753136, 15.242518, 23.747566, 161.671371, 16.282731, 23.046777
269, 629775.713190, 629775.713190, 65.048576, 84.796204, 15.323291, 23.736023, 161.519302, 16.365219, 23.030016
270, 629775.717180, 629775.717180, 65.035553, 84.781502, 15.344049, 23.851576, 161.519592, 16.399528, 23.138561
271, 629775.721143, 629775.721143, 65.025764, 84.783257, 15.223032, 23.848419, 161.827240, 16.264123, 23.150941
272, 629775.725183, 629775.725183, 65.012825, 84.770027, 15.212319, 23.822065, 162.028931, 16.229830, 23.140831
273, 629775.733205, 629775.733205, 65.005585, 84.773193, 15.190269, 23.835379, 162.015350, 16.214444, 23.150840
274, 629775.737157, 629775.737157, 64.996841, 84.750168, 15.239268, 23.925161, 161.389969, 16.336442, 23.189853
275, 629775.741174, 629775.741174, 65.006310, 84.730354, 15.201180, 23.995003, 161.585068, 16.293314, 23.267229
276, 629775.745178, 629775.745178, 64.947296, 84.727333, 15.275043, 23.898634, 161.169128, 16.386647, 23.150582
277, 629775.753194, 629775.753194, 64.871239, 84.839813, 15.384929, 24.069063, 162.052567, 16.408204, 23.383470
278, 629775.757201, 629775.757201, 64.850380, 84.819717, 15.209376, 24.165678, 161.787415, 16.302567, 23.442087
279, 629775.761172, 629775.761172, 64.795670, 84.788948, 15.415761, 23.871233, 160.959595, 16.522724, 23.118846
280, 629775.765197, 629775.765197, 64.757744, 84.753059, 15.292763, 23.776773, 158.863205, 16.642385, 22.852452
281, 629775.773175, 629775.773175, 64.712013, 84.905960, 15.408250, 24.158535, 161.118820, 16.542999, 23.396114
282, 629775.777193, 629775.777193, 64.635811, 84.762131, 15.049419, 24.159683, 160.715637, 16.292490, 23.339453
283, 629775.781166, 629775.781166, 64.700470, 84.864128, 15.218809, 24.383318, 160.090683, 16.543846, 23.504457
284, 629775.785198, 629775.785198, 64.500786, 84.797058, 15.491285, 23.978439, 160.144791, 16.692013, 23.158630
285, 629775.793222, 629775.793222, 64.503685, 84.943932, 15.290977, 24.143236, 160.456421, 16.519031, 23.320194
286, 629775.797194, 629775.797194, 64.464119, 84.828171, 15.325031, 23.814409, 160.389328, 16.501068, 23.015156
287, 629775.801187, 629775.801187, 64.397797, 84.868217, 15.239648, 24.127277, 161.178574, 16.390956, 23.360414
288, 629775.805244, 629775.805244, 64.343864, 84.805717, 15.174654, 24.171541, 160.813400, 16.386099, 23.367269
289, 629775.813170, 629775.813170, 64.271339, 84.895859, 15.189261, 23.889791, 161.074249, 16.324273, 23.129070
290, 629775.817170, 629775.817170, 64.284409, 84.816345, 15.224071, 24.143698, 161.138397, 16.385095, 23.371332
291, 629775.821234, 629775.821234, 64.148903, 84.813980, 14.964125, 24.145502, 161.445511, 16.133314, 23.380472
292, 629775.825179, 629775.825179, 64.148903, 84.813980, 14.964125, 24.145502, 161.445511, 16.133314, 23.380472
293, 629775.833206, 629775.833206, 64.082344, 84.696732, 14.974769, 24.100849, 161.557526, 16.122423, 23.348706
294, 629775.837192, 629775.837192, 64.149368, 84.891441, 14.952309, 23.976208, 160.976166, 16.152278, 23.184780
295, 629775.841238, 629775.841238, 64.148903, 84.813980, 14.964125, 24.145502, 161.445511, 16.133314, 23.380472
296, 629775.845153, 629775.845153, 64.083733, 84.861229, 14.907427, 24.137676, 160.940018, 16.145093, 23.327982
297, 629775.853166, 629775.853166, 64.042542, 84.826294, 14.928916, 24.152882, 161.403046, 16.110100, 23.381593
298, 629775.857278, 629775.857278, 63.916855, 84.880280, 14.920090, 23.864134, 161.088821, 16.094934, 23.088072
299, 629775.861139, 629775.861139, 63.918365, 84.927010, 14.893332, 24.094269, 161.170761, 16.099015, 23.305940
300, 629775.865182, 629775.865182, 63.991879, 84.943047, 14.936126, 23.924267, 159.688934, 16.284132, 23.027928
301, 629775.873178, 629775.873178, 63.911087, 85.006523, 14.889870, 23.796352, 160.064560, 16.179143, 22.939266
302, 629775.877247, 629775.877247, 63.941978, 84.904396, 14.969829, 24.055012, 161.401199, 16.129514, 23.293307
303, 629775.881155, 629775.881155, 63.899750, 85.020576, 14.908209, 23.752415, 159.578476, 16.244479, 22.859327
304, 629775.885151, 629775.885151, 63.898327, 85.180038, 14.862121, 23.949890, 161.190079, 16.048400, 23.171722
305, 629775.893178, 629775.893178, 63.936047, 85.115250, 14.823694, 24.119078, 159.891754, 16.202686, 23.215184
306, 629775.897155, 629775.897155, 63.845444, 85.127052, 14.825645, 24.157393, 161.023956, 16.070621, 23.347688
307, 629775.901168, 629775.901168, 63.860554, 85.140907, 14.825567, 23.834665, 161.132538, 16.006878, 23.057939
308, 629775.905169, 629775.905169, 63.869022, 85.140030, 14.892365, 23.975088, 160.565765, 16.151288, 23.145696
309, 629775.913182, 629775.913182, 63.836632, 85.104828, 14.804940, 24.112185, 160.990479, 16.050413, 23.301673
310, 629775.917157, 629775.917157, 63.891399, 85.108803, 14.830765, 23.871370, 159.960663, 16.156595, 22.994746
311, 629775.921150, 629775.921150, 63.848045, 85.154587, 14.807061, 24.076897, 160.770447, 16.073215, 23.250759
312, 629775.925212, 629775.925212, 63.848045, 85.154587, 14.807061, 24.076897, 160.770447, 16.073215, 23.250759
313, 629775.933206, 629775.933206, 63.893322, 85.184845, 14.867146, 23.950363, 161.370193, 16.031642, 23.187030
314, 629775.937188, 629775.937188, 63.882484, 85.171379, 14.774276, 23.982925, 160.977325, 16.006120, 23.178957
315, 629775.941627, 629775.941627, 63.942482, 85.123421, 14.885215, 24.049431, 159.594788, 16.277088, 23.130092
316, 629775.945169, 629775.945169, 63.936024, 85.211983, 14.912219, 23.984072, 160.644180, 16.159688, 23.161919
317, 629775.953167, 629775.953167, 63.904091, 85.061089, 14.803984, 24.110758, 159.644241, 16.216658, 23.184188
318, 629775.957234, 629775.957234, 63.907574, 85.232628, 14.977464, 24.010395, 160.874847, 16.190367, 23.209815
319, 629775.961200, 629775.961200, 63.941936, 85.124496, 14.813239, 23.925913, 159.949295, 16.153274, 23.042420
320, 629775.965211, 629775.965211, 63.917656, 85.303268, 14.974769, 24.100849, 161.557526, 16.122423, 23.348706
321, 629775.973180, 629775.973180, 63.972160, 85.293045, 14.889832, 24.302807, 160.173630, 16.252582, 23.413395
322, 629775.977153, 629775.977153, 64.038322, 85.096405, 15.052720, 23.976112, 160.890518, 16.245301, 23.184662
323, 629775.981201, 629775.981201, 63.982498, 85.328682, 14.936754, 24.349316, 160.589828, 16.246423, 23.495735
324, 629775.985180, 629775.985180, 64.013847, 85.186745, 14.967181, 23.978622, 159.748352, 16.311553, 23.085148
325, 629775.993196, 629775.993196, 64.051102, 85.258720, 15.007670, 24.157215, 159.846512, 16.363590, 23.260140
326, 629775.997166, 629775.997166, 64.047157, 85.395706, 15.142055, 24.143723, 161.222336, 16.307202, 23.372555
327, 629776.001171, 629776.001171, 64.057350, 85.356026, 15.042401, 23.959616, 160.672638, 16.259457, 23.150963
328, 629776.009180, 629776.009180, 64.090683, 85.176590, 15.081719, 24.259201, 161.139542, 16.284594, 23.468683
329, 629776.013159, 629776.013159, 64.112106, 85.251724, 15.071660, 23.988743, 159.482269, 16.429960, 23.079669
330, 629776.017237, 629776.017237, 64.121323, 85.315956, 15.191014, 24.328260, 161.663010, 16.325044, 23.582283
331, 629776.021224, 629776.021224, 64.210800, 85.367645, 15.338371, 24.292000, 161.348969, 16.478961, 23.533184
332, 629776.029194, 629776.029194, 64.157379, 85.433006, 15.196589, 24.035568, 161.602417, 16.293495, 23.305941
333, 629776.033631, 629776.033631, 64.189079, 85.424347, 15.312560, 24.122805, 160.516220, 16.526533, 23.307894
334, 629776.037232, 629776.037232, 64.232079, 85.395752, 15.362486, 24.404287, 160.170395, 16.654788, 23.541309
335, 629776.041845, 629776.041845, 64.242462, 85.497177, 15.240429, 24.060339, 159.580139, 16.567001, 23.166896
336, 629776.049234, 629776.049234, 64.321800, 85.537361, 15.462359, 24.126328, 159.400864, 16.779195, 23.229784
337, 629776.053220, 629776.053220, 64.323425, 85.518600, 15.343441, 23.881754, 158.615738, 16.731643, 22.930579
338, 629776.057302, 629776.057302, 64.306221, 85.514404, 15.401809, 24.111816, 159.772903, 16.684011, 23.243045
339, 629776.061163, 629776.061163, 64.406448, 85.628799, 15.368846, 24.296793, 159.135239, 16.766753, 23.354049
340, 629776.069194, 629776.069194, 64.414253, 85.671860, 15.488051, 24.313278, 159.374619, 16.836422, 23.399788
341, 629776.073191, 629776.073191, 64.456627, 85.752113, 15.367525, 24.368521, 158.181259, 16.898770, 23.332750
342, 629776.077160, 629776.077160, 64.486549, 85.680901, 15.510175, 24.510633, 159.951721, 16.819538, 23.631331
343, 629776.081199, 629776.081199, 64.445404, 85.832855, 15.331237, 24.562643, 159.189560, 16.778898, 23.597433
344, 629776.089120, 629776.089120, 64.464607, 85.840279, 15.360957, 24.561638, 158.841141, 16.846838, 23.567289
345, 629776.093158, 629776.093158, 64.459564, 85.824921, 15.370084, 24.514000, 158.805405, 16.849585, 23.521632
346, 629776.097154, 629776.097154, 64.475670, 85.938972, 15.396645, 24.397223, 158.829224, 16.845534, 23.420273
347, 629776.101172, 629776.101172, 64.461197, 85.896622, 15.372873, 24.534706, 158.939331, 16.838679, 23.552832
348, 629776.109215, 629776.109215, 64.478493, 85.907761, 15.362707, 24.466660, 158.496140, 16.874111, 23.449831
349, 629776.113201, 629776.113201, 64.441467, 85.853561, 15.435177, 24.494778, 159.114700, 16.858820, 23.537609
350, 629776.117144, 629776.117144, 64.506172, 85.898399, 15.450103, 24.639608, 159.030304, 16.908243, 23.662782
351, 629776.121156, 629776.121156, 64.478386, 85.943108, 15.344266, 24.686459, 158.995270, 16.837335, 23.693289
352, 629776.129177, 629776.129177, 64.473473, 85.905037, 15.341913, 24.525633, 158.858734, 16.822648, 23.534644
353, 629776.133159, 629776.133159, 64.545311, 85.993034, 15.463284, 24.613243, 158.359451, 16.999540, 23.578391
354, 629776.137155, 629776.137155, 64.523727, 85.978775, 15.444110, 24.635403, 158.916122, 16.917224, 23.648069
355, 629776.141181, 629776.141181, 64.476364, 85.955505, 15.381985, 24.445845, 158.729538, 16.855659, 23.454031
356, 629776.149227, 629776.149227, 64.471855, 85.924309, 15.374385, 24.526110, 158.966339, 16.834838, 23.547612
357, 629776.153162, 629776.153162, 64.464478, 85.957253, 15.360365, 24.471851, 159.062119, 16.801433, 23.505832
358, 629776.157273, 629776.157273, 64.429916, 85.978897, 15.403267, 24.448174, 160.039246, 16.711284, 23.573435
359, 629776.161334, 629776.161334, 64.443382, 85.960938, 15.429160, 24.675337, 158.964203, 16.906708, 23.687433
360, 629776.169166, 629776.169166, 64.461037, 85.978958, 15.431242, 24.525383, 159.194763, 16.851313, 23.572249
361, 629776.173127, 629776.173127, 64.483589, 86.030647, 15.452254, 24.558899, 159.170609, 16.877304, 23.602294
362, 629776.177163, 629776.177163, 64.509445, 86.095222, 15.432350, 24.390619, 159.210052, 16.825628, 23.451183
363, 629776.181170, 629776.181170, 64.516563, 86.081589, 15.484629, 24.518690, 158.785904, 16.943844, 23.533934
364, 629776.189195, 629776.189195, 64.541290, 86.099792, 15.516460, 24.558552, 158.711380, 16.986053, 23.566014
365, 629776.193165, 629776.193165, 64.504562, 86.097153, 15.421621, 24.609489, 158.939865, 16.891440, 23.624830
366, 629776.197179, 629776.197179, 64.483315, 86.061882, 15.437965, 24.487385, 159.134781, 16.857182, 23.532917
367, 629776.201484, 629776.201484, 64.527458, 86.118912, 15.438125, 24.657827, 158.620605, 16.954699, 23.640692
368, 629776.209174, 629776.209174, 64.556816, 86.162605, 15.501451, 24.715679, 158.780792, 16.995266, 23.713302
369, 629776.213143, 629776.213143, 64.616760, 86.294846, 15.561922, 24.307573, 158.848465, 16.957978, 23.355053
370, 629776.217153, 629776.217153, 64.582336, 86.259338, 15.478765, 24.436520, 159.233734, 16.868315, 23.498843
371, 629776.221178, 629776.221178, 64.606445, 86.326180, 15.471612, 24.469553, 158.983612, 16.899555, 23.506060
372, 629776.229189, 629776.229189, 64.650948, 86.331856, 15.518235, 24.631437, 158.680344, 17.005311, 23.629276
373, 629776.233170, 629776.233170, 64.659317, 86.263664, 15.499501, 24.360413, 158.124619, 17.007822, 23.332343
374, 629776.237192, 629776.237192, 64.718910, 86.464439, 15.496002, 24.527012, 158.446899, 16.997224, 23.511588
375, 629776.241628, 629776.241628, 64.721184, 86.493256, 15.535838, 24.364582, 158.764832, 16.958048, 23.397002
376, 629776.249401, 629776.249401, 64.768387, 86.464233, 15.443500, 24.529911, 159.308334, 16.847802, 23.587492
377, 629776.253149, 629776.253149, 64.769196, 86.506378, 15.442093, 24.437925, 158.900726, 16.880429, 23.467457
378, 629776.257551, 629776.257551, 64.759750, 86.534286, 15.550123, 24.476820, 158.220795, 17.058569, 23.450507
379, 629776.261161, 629776.261161, 64.724899, 86.473526, 15.558615, 24.292402, 158.432053, 17.003046, 23.304243
380, 629776.269319, 629776.269319, 64.784737, 86.498215, 15.488604, 24.594250, 158.890610, 16.948087, 23.612207
381, 629776.273220, 629776.273220, 64.740509, 86.532486, 15.523179, 24.488699, 158.719437, 16.977083, 23.504130
382, 629776.277221, 629776.277221, 64.759750, 86.534286, 15.550123, 24.476820, 158.220795, 17.058569, 23.450507
383, 629776.281142, 629776.281142, 64.793167, 86.526695, 15.470133, 24.692043, 158.990341, 16.939090, 23.708421
384, 629776.289189, 629776.289189, 64.766670, 86.537865, 15.457871, 24.515911, 158.969498, 16.899007, 23.545684
385, 629776.293168, 629776.293168, 64.830490, 86.602142, 15.418400, 24.745430, 158.381210, 16.987543, 23.695712
386, 629776.297159, 629776.297159, 64.822777, 86.558052, 15.421840, 24.490448, 158.869614, 16.878090, 23.510536
387, 629776.301200, 629776.301200, 64.889854, 86.658371, 15.330050, 24.860384, 158.696533, 16.898735, 23.821878
388, 629776.309216, 629776.309216, 64.899857, 86.626968, 15.295261, 24.547905, 159.669693, 16.686667, 23.624136
389, 629776.313167, 629776.313167, 64.844643, 86.621346, 15.439581, 24.478640, 159.261795, 16.841103, 23.536392
390, 629776.317409, 629776.317409, 64.886665, 86.660553, 15.480966, 24.766842, 158.451096, 17.031720, 23.727142
391, 629776.321253, 629776.321253, 64.843842, 86.587952, 15.512091, 24.521437, 158.805283, 16.963755, 23.540537
392, 629776.329243, 629776.329243, 64.925659, 86.676613, 15.405036, 24.770510, 158.847534, 16.920686, 23.760969
393, 629776.333200, 629776.333200, 64.803528, 86.530411, 15.476891, 24.371014, 158.650482, 16.926514, 23.387467
394, 629776.337367, 629776.337367, 64.891449, 86.599487, 15.583945, 24.603298, 158.802307, 17.036714, 23.620584
395, 629776.341255, 629776.341255, 64.923500, 86.558815, 15.315950, 24.483253, 159.181534, 16.753045, 23.523254
396, 629776.349266, 629776.349266, 64.954742, 86.697868, 15.447251, 24.635605, 158.270432, 17.002908, 23.588805
397, 629776.353180, 629776.353180, 64.955231, 86.689560, 15.532771, 24.807066, 157.769699, 17.170228, 23.703181
398, 629776.357228, 629776.357228, 64.954498, 86.576843, 15.749542, 24.568308, 158.164734, 17.240503, 23.546016
399, 629776.361176, 629776.361176, 64.910400, 86.539330, 15.317822, 24.524561, 158.876083, 16.801113, 23.533218
400, 629776.369194, 629776.369194, 64.927460, 86.667694, 15.378145, 24.811377, 158.801697, 16.913243, 23.791469
401, 629776.373155, 629776.373155, 64.950401, 86.676674, 15.228719, 24.806107, 159.024994, 16.764393, 23.795208
402, 629776.377222, 629776.377222, 64.879723, 86.546341, 15.358497, 24.299751, 158.904449, 16.787482, 23.335419
403, 629776.381174, 629776.381174, 64.916283, 86.431290, 15.175295, 24.486029, 159.088043, 16.653401, 23.505732
404, 629776.389175, 629776.389175, 64.876274, 86.414742, 15.479723, 24.176456, 158.411407, 16.920738, 23.190763
405, 629776.393236, 629776.393236, 64.826920, 86.454178, 15.397979, 24.499329, 158.627594, 16.891504, 23.494509
